UPRN,latitude,longitude,property_name,property_no
100040201602,50.7419971,-3.502007,,4
10023116803,50.7182563,-3.5559698,6 BARLEY MEWS,
100040213153,50.7135083,-3.5417634,,31
100040213164,50.7136882,-3.5424351,,43
100040239676,50.7180413,-3.556631,,7
10013042944,50.729894,-3.5129699,,51
10013043021,50.7247245,-3.5204673,29D,
10013046072,50.7279763,-3.5214925,SHAULS COURT 11-13,
10013046127,50.7198064,-3.5408793,VICTORIA COURT,
100040238430,50.7332795,-3.5230269,,28
100040240815,50.7137508,-3.5329183,,4
100041045964,50.726402,-3.5255809,,28
100041132164,50.7206136,-3.5059557,THE MALTINGS,
10013036329,50.7220537,-3.5355127,,16
10013036371,50.7300509,-3.5326285,,32
10013045857,50.731539,-3.5580987,GERBERA HOUSE,
10013046692,50.7141644,-3.5074204,,3
10013046376,50.7154767,-3.5247586,3 BARING COURT,
100041131147,50.7183071,-3.5276979,,11
100040221795,50.7285383,-3.5265855,,81
100040201556,50.7415647,-3.5034531,,11
10013050934,50.7205688,-3.5253064,,66
100040208750,50.741461,-3.5142498,,89
100040211000,50.7123679,-3.5551682,,29
100040213383,50.7143479,-3.5333344,,8
100040224186,50.7112131,-3.5054418,,51
100040206353,50.7439404,-3.4991494,,7
100040208670,50.7422275,-3.521007,,11
100040210882,50.7128905,-3.5057789,,29
100040210894,50.7126873,-3.5055032,,42
100040210924,50.7131873,-3.5435943,,19
10013050728,50.7241065,-3.5286722,ST. JOHNS PLACE,7
100041045119,50.7234555,-3.5308123,43-45,
100041131234,50.7188772,-3.5294873,10 RIVERSIDE COURT,
100041141854,50.731334,-3.555938,,26
100040237567,50.7304003,-3.5176056,,37
10013048621,50.7283753,-3.5232362,,8
100040238631,50.7155496,-3.5465334,,19
100040239695,50.7068582,-3.4951191,,2
10013040507,50.7188892,-3.5340493,EXBRIDGE HOUSE,
10013050897,50.7257542,-3.5362362,10 RICHMOND COURT,
10013050943,50.7002163,-3.526707,15-16 NORMAN COURT,
100040237836,50.7347303,-3.5200555,,66
10013040547,50.720744,-3.5311825,TURNWORTH COURT,
100040237830,50.7345954,-3.5200511,,60
10013043753,50.720591,-3.5352666,18-19 MCCOYS ARCADE,
10013046101,50.7009683,-3.5342245,3 RICKARD COURT,
10013042867,50.7236087,-3.5232375,,18
100040237951,50.7376263,-3.5033978,,32
10013037317,50.7141113,-3.5149828,,69
10013039665,50.7219396,-3.5352965,,17
10013041626,50.7148419,-3.5402065,18B,
10013046223,50.7290054,-3.5149108,12 RIDGEWAY COURT,
10013046229,50.7290054,-3.5149108,19 RIDGEWAY COURT,
10013040773,50.7046077,-3.5320402,GRACE PARADE,
100040241021,50.7140624,-3.5569099,,17
100041131758,50.7173974,-3.5243676,17B,
100040236879,50.724819,-3.4908454,,72
10013045392,50.7375833,-3.4962536,,13
10013045397,50.7378758,-3.4965889,,18
10013042048,50.6997405,-3.5204529,22-23,
10013044329,50.7310215,-3.5591302,,24
100040201803,50.7172763,-3.5573423,,38
100041131619,50.7181308,-3.5260489,ELIZABETHAN COURT,
100041142281,50.7242373,-3.536335,BRIDGE COURT,
100041044816,50.7215537,-3.5050921,55-57,
100041045015,50.7146169,-3.5297506,UNIT 6,
100041131657,50.7181954,-3.5272976,1B DARWIN COURT,
100041142312,50.7202284,-3.5361614,39C,
100041142547,50.7248859,-3.5389774,,10
10013036345,50.7225003,-3.5350598,,9
10013038872,50.7205011,-3.5256726,,1
100041225501,50.7340264,-3.5172474,,48
10013038085,50.7157279,-3.5116919,,5
10013045881,50.7342286,-3.5018577,ST. KATHERINES PRIORY,
100041141898,50.7215487,-3.5485302,BUTTERMERE COURT,
10013038176,50.7203634,-3.5162329,,15
10013040586,50.7165964,-3.5428706,CAROUSEL COURT,
100041046140,50.7222185,-3.5325571,,101
100041046261,50.7312077,-3.5136073,,
100041132418,50.7136406,-3.5103641,,9
100041132422,50.7139571,-3.5102326,,13
100041132470,50.7048355,-3.5006631,,8
10013037011,50.7208453,-3.5350766,,143
10013046070,50.7279763,-3.5214925,SHAULS COURT 11-13,
100040240288,50.7217584,-3.4994754,,18
100041044896,50.7244847,-3.5312001,,9
10013044140,50.7222208,-3.5091368,ROWANCROFT MEWS,
100040224839,50.7244805,-3.5094517,,24
100040224889,50.7316191,-3.5534393,,37
100040224923,50.7317435,-3.5111306,,8
100040227287,50.7293182,-3.5533349,,22
100040227333,50.7294631,-3.5052618,,32
100040229799,50.7348862,-3.5135984,TORONTO HOUSE,
100040240469,50.7159906,-3.4927042,,38
100040311036,50.7048971,-3.5576543,,8
100040229853,50.7128926,-3.5393494,,27
100041131262,50.7179323,-3.5274733,6 DARWIN COURT,
100041142012,50.7219034,-3.5387238,BARBICAN COURT,
10013036464,50.7189149,-3.5023879,,1
100040238263,50.7213483,-3.4970963,,23
100040238268,50.7210903,-3.4968756,,28
100040238341,50.7180234,-3.5149815,MULBERRY HOUSE,
100040241010,50.7134016,-3.5558823,,6
100041046090,50.7216243,-3.5312343,,18
100041046118,50.7213953,-3.5315527,,81
100041046122,50.7215635,-3.5317565,,85
100040237818,50.7341851,-3.5200341,,49
100040240080,50.7244698,-3.5574391,,39
100040241913,50.7291421,-3.5057475,,48
100041124861,50.7286249,-3.518316,CLEVELAND GARDENS,
100040236279,50.7356374,-3.5166979,1 CHARINGTHAY GATE,
100040236353,50.7322241,-3.5424205,6 TADDYFORDE COURT MANSIONS,
10013038047,50.7317672,-3.5571711,,44
100040203521,50.7295266,-3.5190935,,11
100041131998,50.7211884,-3.5198722,,71
100041143197,50.7337236,-3.5220777,,41
10013036935,50.7150193,-3.5129298,,46
100040227221,50.7161379,-3.5394557,,29
100040241356,50.7065121,-3.5437433,,18
10013044053,50.7011764,-3.4942586,,395
10013050737,50.7235522,-3.5290526,,16
100040234727,50.7296709,-3.5128351,,49
100040237031,50.7419032,-3.5037049,,8
100040201851,50.7161488,-3.558934,,94
100040204367,50.7181335,-3.5584757,,17
100040240542,50.7421695,-3.4934801,,10
100040240568,50.7258928,-3.4961786,,11
100041132175,50.7206136,-3.5059557,THE MALTINGS,
10023119141,50.7364171,-3.5428062,BIRKS HALL,
100040229988,50.7326683,-3.5119398,,73
100040227645,50.7127776,-3.5466829,,32
100040222968,50.7026151,-3.538517,,11
100040202512,50.7324803,-3.5042249,,75
100040232360,50.7284095,-3.5513353,,23
100040228049,50.73164,-3.5252977,,46
100040235128,50.7214952,-3.496166,,36
100040228078,50.733547,-3.5245802,,86
100040211167,50.7267951,-3.5105888,,36
100040212032,50.7202937,-3.5434737,,9
100040228617,50.7308698,-3.5077584,,144
100040225182,50.7153159,-3.551257,,2
100040201013,50.73881,-3.4924662,,67
100040235382,50.7444387,-3.5169539,,49
100040212232,50.7024602,-3.499341,,34
100040208904,50.7387672,-3.543415,JEFFORD HOUSE,
100040216398,50.7081298,-3.538386,,38
100040200042,50.7238569,-3.5555203,,7
100040216905,50.7203336,-3.4990757,,10
100040211619,50.7408202,-3.5005096,,2
100040223576,50.7421742,-3.5230179,,11
100040219306,50.7336136,-3.4944266,,27
100040226635,50.7303959,-3.5473624,,72
100040225209,50.7155934,-3.552711,,29
100040223293,50.7203146,-3.517223,,9
100040224273,50.7360748,-3.5051479,,72
100040230389,50.7133812,-3.5384447,,48
100040203818,50.7278693,-3.491424,,40
100040206000,50.7159485,-3.4917821,,20
100040219967,50.7138938,-3.5033038,,13
100040223926,50.7161358,-3.5491167,,91
100040221893,50.721151,-3.4935483,,59
100040229226,50.7256273,-3.5125632,,59
10013046077,50.7279763,-3.5214925,SHAULS COURT 11-13,
100040215868,50.7278387,-3.5008173,,30
100040230304,50.7173385,-3.5286262,15 CLIPPER QUAY,
100040230772,50.7227939,-3.5556551,,34
100040211659,50.7403545,-3.5017561,,29
100040226187,50.7138867,-3.5204858,,9
100040219540,50.740392,-3.5037273,,79
10013050844,50.720725,-3.502205,17 HONEYWILL COURT,
100040239674,50.7181666,-3.5566777,,5
100040222530,50.7184189,-3.5170768,,5
10013046700,50.7136811,-3.5084001,,11
100040226960,50.7331051,-3.517778,,2
100040234048,50.7213953,-3.5315527,81A,
100040221043,50.7178382,-3.4931029,,26
100040200658,50.7157768,-3.5354634,HOMECLYST HOUSE,
100040216429,50.7076175,-3.5417684,,96
100040228278,50.7406097,-3.5000918,,18
100040219925,50.7324921,-3.5533974,,37
100040200447,50.7239051,-3.5059621,,7
100040218412,50.7305498,-3.5316246,,71
100040203817,50.7278693,-3.491424,40A,
100040213004,50.7341021,-3.5567525,,212
100040224075,50.7017781,-3.5372009,,6
100040226132,50.7244829,-3.5340762,,42
100040221730,50.7171666,-3.5520831,,50
100040224888,50.7317651,-3.5526081,,36
100040206005,50.7158014,-3.4913241,,25
100041141883,50.7206378,-3.5473668,8 ULLSWATER COURT,
10013044353,50.731249,-3.556913,PALM HOUSE,
100040232195,50.7226617,-3.5033578,,23
100040223988,50.6995797,-3.54091,,1
100040231422,50.7173166,-3.4945029,,66
100040218877,50.715624,-3.5347784,,12
100040221534,50.7129006,-3.5509647,,7
100040231033,50.7251494,-3.5105784,,25
100040201361,50.7216477,-3.5519053,,67
100040239859,50.7321597,-3.5268166,,20
100040232250,50.7368219,-3.4960168,,22
10013045448,50.7322312,-3.5567755,,34
100040222039,50.7409894,-3.5440408,DURYARD HALLS OF RESIDENCE,
100040210171,50.7402632,-3.5261023,,11
100041131605,50.7180899,-3.5278042,FRIARS LODGE,
100040234223,50.7108277,-3.5074266,,14
10013041387,50.7213391,-3.5262382,ORIEL HOUSE,
100040208661,50.7416368,-3.5214697,,2
100040206357,50.7440116,-3.4992084,,11
100040210936,50.7130567,-3.5439442,,31
100040240325,50.7232018,-3.4963337,,62
10013040551,50.720744,-3.5311825,TURNWORTH COURT,
10013050346,50.7265429,-3.5354045,72 RICHMOND COURT,
100040237563,50.7304554,-3.5175223,,33
100040237097,50.7050116,-3.4946496,,46
100040237846,50.7346762,-3.5193735,8 MITCHELL HOUSE,
10013036230,50.7298184,-3.5236089,,10
100040229676,50.7187972,-3.5545736,,22
100040234714,50.7290807,-3.5125752,,36
100041131865,50.7195711,-3.5238857,ERNSBOROUGH COURT,
100041131715,50.718289,-3.5338739,39A SERGE COURT,
100040238656,50.7161772,-3.5460016,,44
10013041552,50.7270608,-3.5400691,BEECH HILL HOUSE,
100041133027,50.7137087,-3.5327044,,23
100041142037,50.7213753,-3.5344422,,154
100040239291,50.7285751,-3.4938978,,31
100040239609,50.7087865,-3.5410986,,86
100041124722,50.7224075,-3.5056307,,2
100041143508,50.7280291,-3.5249536,,
10013041916,50.726573,-3.5253072,31C,
10013046713,50.7140003,-3.506891,,4
100041132007,50.7176132,-3.5274188,COLLETON HOUSE,
10013042501,50.7002084,-3.5259341,20 NORMAN COURT,
10013050238,50.7274039,-3.533534,40 CONSTANTINE HOUSE,
100041143371,50.7297159,-3.5183628,,17
10013044744,50.7162832,-3.5447868,,3
10013042528,50.7198083,-3.5407377,24 PRINCESS ALEXANDRA COURT,
10023118006,50.7273282,-3.5240289,8 LUCY COURT,
100040231871,50.7376074,-3.5173567,,27
100040311468,50.7042678,-3.5589788,,8
100040214079,50.7116611,-3.5488133,,5
100040209549,50.7097425,-3.5517387,,83
100040206816,50.7257259,-3.5007639,,19
100040235520,50.7330304,-3.5399387,ZEEBRUGGE HOUSE,
100040200527,50.7104887,-3.5381942,,86
100040224113,50.700508,-3.5014878,EXE VIEW COTTAGE,
100040200770,50.7372173,-3.5127666,,12
100040210786,50.7171337,-3.5423641,,10
10023120043,50.7276835,-3.5221024,3 GILBERT HOUSE,
10023118543,50.7146474,-3.5413978,,10
10023121663,50.7029873,-3.5330441,BAKERS YARD,
10023119640,50.7168254,-3.5276745,,1
10013050518,50.7197172,-3.5462598,,24
100041131978,50.7201934,-3.5258184,MAGDALEN BRIDGE COURT,
100041131986,50.7177548,-3.5259234,25 COLLETON COURT,
10013040956,50.7161099,-3.5340719,FLOYERS-HAY COURT,
10013046590,50.7304567,-3.5386924,BROOKFIELD EAST,
10023116872,50.7227646,-3.5120884,3 CHESTNUT HOUSE,
10023116904,50.7205028,-3.5462212,,100
100040238089,50.7307407,-3.4912319,RENNES HOUSE,
100040240350,50.7250611,-3.4944094,,108
100040220128,50.7288058,-3.5526378,,49
100040240780,50.7189596,-3.4940169,,4
100041045884,50.714568,-3.5371095,,9
10013045512,50.7377156,-3.5145683,,24
10013043872,50.7266365,-3.5351242,,
10013048447,50.7312045,-3.5146796,12B,
100041142159,50.7238351,-3.5354576,BELL COURT,
10013039220,50.7221014,-3.5181308,,30
100040241971,50.7246431,-3.5080118,,21
100040242015,50.7372874,-3.508744,,8
100041131204,50.7186126,-3.5263479,,7
100040236228,50.7360791,-3.5173073,,16
100040206542,50.739535,-3.496245,,5
100040208734,50.7419265,-3.5144207,,73
10013038040,50.7317805,-3.5568456,,32
100040208796,50.729324,-3.509069,,28
100040215898,50.7273479,-3.5005182,,58
100040205884,50.7190386,-3.5431775,,5
10013036125,50.7215713,-3.5373104,,2
10013040836,50.7150381,-3.5294048,COMPASS QUAY,
100040238739,50.7191819,-3.5466105,,126
100040241075,50.7265651,-3.5534138,,41
100040241102,50.721801,-3.548496,LOWESWATER HOUSE,
100040237897,50.7151093,-3.5390254,,25
100040237943,50.737245,-3.5029746,,24
100040208078,50.7290753,-3.4906547,,3
100040208129,50.7277622,-3.5157633,,22
100040212864,50.733674,-3.555137,,72
100040215156,50.7241466,-3.5123171,GAINSBOROUGH HOUSE,
100041141619,50.7317946,-3.5551173,,1
100040227209,50.7157856,-3.5388917,,17
100040227272,50.7298623,-3.5529986,,7
100040232141,50.7222158,-3.5016718,,55
100040234377,50.7335405,-3.5223268,,54
100041132582,50.7059809,-3.4997082,,26
100041143367,50.729639,-3.5187429,,13
10013046768,50.7135454,-3.5089653,,62
100040206545,50.7396397,-3.4957948,,8
100040208697,50.7425591,-3.5169499,,36
100040213331,50.7206625,-3.5421116,,8
100040217408,50.7216381,-3.5546534,,44
100040219608,50.7365303,-3.5445885,,6
100040219709,50.7209282,-3.5342434,WASHINGTON HOUSE,1
10013038802,50.7157833,-3.5336079,,9
10013048339,50.7305781,-3.5115324,46A,
100040234495,50.7298287,-3.511069,,47
100040234496,50.7298186,-3.5111537,,48
100040237532,50.7306222,-3.5185196,,2
100040224289,50.7366731,-3.5054789,,88
100040224317,50.7372868,-3.5067032,,116
100040229128,50.7171205,-3.4901477,,43
100040229133,50.7299002,-3.5138769,,5
10013046575,50.7121771,-3.5087872,5 BRONTE HOUSE,
100040239768,50.7155999,-3.5542411,,42
100041044192,50.7302443,-3.514384,57-58,
100041141876,50.720941,-3.5475609,1 ULLSWATER COURT,
100040203539,50.7298671,-3.5164264,,40
10013046080,50.7279763,-3.5214925,SHAULS COURT 11-13,
10013046116,50.7198064,-3.5408793,VICTORIA COURT,
100040212842,50.7336615,-3.5533794,,50
100040215160,50.7241466,-3.5123171,GAINSBOROUGH HOUSE,
10013038798,50.7161001,-3.5334483,,5
10013038869,50.7244328,-3.5330969,,5
10013041175,50.7226285,-3.5045327,PEGASUS COURT,
10013036232,50.7298988,-3.5229597,,13
10013036296,50.7152637,-3.5477422,,3
10013041017,50.7274812,-3.5276422,CAMILLA COURT,
10013041049,50.7110457,-3.4971394,THE ANTLERS,
100040217958,50.7184322,-3.4993692,,46
100040220264,50.7283846,-3.5086846,,21
100040220285,50.727879,-3.5088384,,42
100040220291,50.7277627,-3.5087921,,48
10013046449,50.7270661,-3.5393747,MARWOOD HOUSE 60A,
10013050734,50.723719,-3.5279094,,9
10013042885,50.7221427,-3.5225524,CROSSLEY HOUSE,32
10013045257,50.7037448,-3.4994528,308A,
10023116879,50.7254437,-3.5068407,,2
100040206470,50.7146657,-3.532424,,30
100040211024,50.7141123,-3.5484409,,11
100040211089,50.7349877,-3.5435883,,23
100040217935,50.7184538,-3.500489,,23
100040239985,50.7181393,-3.5212751,,37
100040229892,50.7134208,-3.5395367,,23
100040220236,50.7109387,-3.5023169,,79
100040220273,50.7281116,-3.5089308,,30
100040224857,50.7309384,-3.5512063,,5
100040229816,50.7338443,-3.5266021,HOPE HALL,
100040233981,50.7236422,-3.5061236,,4
100040236399,50.7305624,-3.5044043,,2
100040236485,50.7287187,-3.5415827,,12
100040201318,50.7225534,-3.5527853,,8
100040239964,50.7178711,-3.5211531,,16
100040239965,50.7178008,-3.5217175,,17
100040240027,50.7236331,-3.5033464,,10
100040213299,50.7432962,-3.5252512,,18
100041045167,50.7247435,-3.5293893,,240
100040238724,50.7185302,-3.546929,,111
100040241031,50.7146988,-3.5570727,,27
100040241056,50.7269038,-3.5522915,,22
100040240690,50.7322811,-3.499443,,11
100040240064,50.7242011,-3.5573594,,23
100041044557,50.7144611,-3.5451944,,70
100041044651,50.7287833,-3.5407771,,11
100041044751,50.7204409,-3.5350492,,122
100040219578,50.7408058,-3.5044209,,105
100040219719,50.7202333,-3.533059,,12
10013046693,50.7141088,-3.5075461,,4
10013046729,50.7128931,-3.5089934,,21
10013037147,50.7301285,-3.5087548,,4
100041131996,50.718662,-3.5308119,,
100041132066,50.7156205,-3.5005118,17 AMERSHAM COURT,
100041132073,50.7153855,-3.4999094,5 AMERSHAM COURT,
10023119529,50.7319936,-3.5162674,,4
100040224306,50.7370661,-3.5070787,,105
100040224341,50.737765,-3.5079798,,140
10013037907,50.7291525,-3.5286561,,63
10013042621,50.7263662,-3.5344777,39 JUBILEE COURT,
10013048353,50.7313413,-3.5032815,,268
10013050671,50.7326456,-3.4927661,,56
10013050715,50.7241065,-3.5286722,ST. JOHNS PLACE,7
100040232239,50.7374236,-3.4960785,,11
100040234607,50.7278615,-3.5404352,,79
100040236970,50.7310148,-3.5277146,,12
100040201844,50.7166041,-3.5591899,,76
100040201939,50.7207161,-3.5502736,,3
100040204375,50.7314023,-3.5508106,,7
100040204413,50.7087606,-3.5052358,,30
100040224655,50.7315263,-3.5042794,,249
100040224677,50.7318923,-3.5128359,,13
100040219924,50.7325018,-3.553341,,35
100040213132,50.714261,-3.5406124,,7
100040234571,50.7262883,-3.5383433,,38
100040224907,50.7381975,-3.5190056,,2
10013047839,50.7297018,-3.5180648,25B,
10013048827,50.7266495,-3.5361873,,7
10013039020,50.7264166,-3.5127303,CITY HEIGHTS,49
100040238490,50.732,-3.5211432,,87
10013040059,50.7173676,-3.5307556,,8
10023117233,50.7272717,-3.5428273,POINT EXE,
100041131768,50.721224,-3.5233443,9 NORTH PARK ALMSHOUSES,
10013044570,50.7324608,-3.5071293,,6
10013047643,50.7161993,-3.5037448,BARNES HOUSE,
100041131905,50.7176365,-3.5177598,MANNA ASH COURT,
100041131937,50.7189462,-3.5283421,ST. PETERS HOUSE,
100041142601,50.7326184,-3.5254428,,1
100040220210,50.7103361,-3.50302,,53
100040220233,50.7114272,-3.5020918,,76
100040208233,50.7260895,-3.5185148,,9
10013036564,50.7150093,-3.4990899,,4
10013050029,50.7205932,-3.5012657,MEYER COURT,
10013050032,50.7205932,-3.5012657,MEYER COURT,
10013039119,50.7016959,-3.5332047,,8
100041044044,50.7130642,-3.5352047,,
100041131138,50.7212489,-3.5196738,73-75,
100040212925,50.7335031,-3.5558115,,133
100040212933,50.7333098,-3.5561452,,141
10013036336,50.7222962,-3.5355348,,22
10013038799,50.7158668,-3.5334123,,6
100040204372,50.731237,-3.5503942,,4
100041141496,50.7178298,-3.5454893,,40
100040240034,50.7328951,-3.4936526,,5
10013043762,50.7054387,-3.5248577,UNIT 1,
100040240366,50.7324069,-3.4987527,,6
100040240421,50.7327873,-3.4915378,,74
100040240459,50.7165648,-3.4921133,,20
100040239278,50.7279866,-3.4942049,,17
10013046849,50.7285471,-3.5301379,,30
100040201814,50.7171427,-3.5579187,,48
10013050853,50.7247339,-3.5265739,6 PRINCESSHAY GARDEN APARTMENTS,
10013041886,50.7229186,-3.5340251,17C,
100041142542,50.7365047,-3.5314243,AMORY BUILDING,
100040238175,50.7299958,-3.5354465,,30
10013038875,50.7205011,-3.5256726,,4
10013041169,50.7226285,-3.5045327,PEGASUS COURT,
10013041188,50.7226285,-3.5045327,PEGASUS COURT,
10013045803,50.7029105,-3.532949,BAKERS YARD,
100040229230,50.7255106,-3.5125452,,61
100040231637,50.7098591,-3.5162338,,67
100040234035,50.7200203,-3.5301054,48B,
100040234036,50.7200203,-3.5301054,48C,
100040236460,50.72802,-3.5420557,,5
100040237833,50.7346312,-3.5200664,,62
100040213295,50.7434711,-3.5249451,,14
100041143179,50.7313607,-3.5253311,,34
100041133268,50.7015225,-3.53749,,27
100041143771,50.7304522,-3.5138086,2 WATERMORE COURT,
100041141942,50.7199517,-3.5369145,1A EAGLE HOUSE,
100041225641,50.7327161,-3.5214073,,8
10013040601,50.7165964,-3.5428706,CAROUSEL COURT,
100040219844,50.7200634,-3.5025946,,20
100040219871,50.7198513,-3.5044012,,47
100040224380,50.7381653,-3.5110964,,179
10013040017,50.7170084,-3.5307156,,40
10013040039,50.7173565,-3.5302311,,61
10013042284,50.7032034,-3.5227604,1 ELM UNITS,
10013037928,50.7224174,-3.5474537,,25
10013042746,50.7166205,-3.5396841,7 CHAPEL COURT,
100040226836,50.7332315,-3.5177396,,40
100040229313,50.7265056,-3.5169555,,31
100040238507,50.7189407,-3.5225761,,5
100040240561,50.7253921,-3.4959501,,4
10013047751,50.7223485,-3.5356641,1 ST. OLAVES MEWS,
100040238161,50.7291884,-3.5346125,,2
100040240646,50.7394797,-3.5123859,,9
100041044569,50.715262,-3.5444841,,117
100041044783,50.7212393,-3.5345227,,153
100040206070,50.7269304,-3.4973168,,28
100040242050,50.7363429,-3.5066729,20C,
10013041474,50.7184083,-3.5302654,KINGS WHARF,
100040208730,50.7419424,-3.5145771,,69
100040208803,50.7346662,-3.489486,,3
100040211048,50.7144214,-3.5488618,KERSWILL HOUSE,
100040211110,50.7101366,-3.5135657,,10
100040211131,50.7251399,-3.5113148,,2
100040213339,50.7207496,-3.541647,,16
10013045092,50.7264975,-3.5217159,17 SUMMERLAND GATE,
100041132267,50.7164919,-3.4977915,PERYAM COURT,
100041143074,50.7341381,-3.5171879,,50
100040241136,50.7079379,-3.5399802,,5
100040217924,50.7191851,-3.5009657,,12
100040234573,50.7263698,-3.5389835,39A,
100040234601,50.7274965,-3.540154,,67
100040237058,50.7040623,-3.4971403,,7
100040215396,50.736933,-3.4971682,,28
100040215412,50.733211,-3.5541155,,12
10013040754,50.7247894,-3.5312809,NEW BUILDINGS,
10013045403,50.7383995,-3.4964214,,23
100041142224,50.7256938,-3.5370486,3 ST. MICHAELS MEWS,
100041142255,50.7237889,-3.5362354,BRIDGE COURT,
100040204453,50.7092372,-3.5038488,,70
10013050841,50.720725,-3.502205,14 HONEYWILL COURT,
10013050862,50.7245064,-3.527418,,5
100041141904,50.7215487,-3.5485302,BUTTERMERE COURT,
10013038171,50.7203671,-3.5166439,,10
10013040585,50.7165964,-3.5428706,CAROUSEL COURT,
100041046109,50.7204136,-3.5302882,,61
100041132512,50.7055794,-3.5008568,GRANDISSON COURT,
10013039411,50.7274396,-3.5238552,,44
100041131602,50.7182105,-3.5261507,SOUTHGATE COURT,
100041142314,50.7247022,-3.528331,,11
100041142352,50.7212685,-3.5350337,FRIERNHAY COURT,
10013040951,50.7163794,-3.5340948,FLOYERS-HAY COURT,
10013046078,50.7279763,-3.5214925,SHAULS COURT 11-13,
10013046109,50.7198064,-3.5408793,VICTORIA COURT,
100041142294,50.7239648,-3.5365387,BRIDGE COURT,
100040201478,50.719246,-3.4990268,,22
100040201509,50.717869,-3.4977079,,70
100040238945,50.7146371,-3.5311766,,46
100040238436,50.7335107,-3.5232328,,34
10013038665,50.7230446,-3.533725,,15
10023116826,50.7316639,-3.5022169,,270
100040201775,50.7171248,-3.5558923,,10
10013050427,50.7132361,-3.5104193,,10
100040220204,50.7102075,-3.5032284,,47
100040220266,50.728349,-3.5086551,,23
100040222455,50.7313347,-3.516984,,27
100040224897,50.7317292,-3.5539531,,45
100040227274,50.7297815,-3.5529818,,9
100040229802,50.7348809,-3.5133148,TORONTO HOUSE,
100040232247,50.7373651,-3.4957365,,19
10013042170,50.7296696,-3.5198491,119-120,
10013041946,50.7232204,-3.5322781,22C,
100040240598,50.7260082,-3.4948929,,45
100040240600,50.7259111,-3.4947481,,49
100041045446,50.7087834,-3.5276715,,8
100041045545,50.7200784,-3.535944,,39
100040240597,50.7260609,-3.4949938,,43
100041131934,50.7189462,-3.5283421,ST. PETERS HOUSE,
100040239717,50.7064323,-3.4939725,,25
10013046790,50.7208258,-3.5386035,,14
100040238938,50.7149719,-3.5310175,,39
100040241287,50.7157441,-3.4999916,,108
100040239668,50.7214644,-3.5514884,,37
100041046006,50.7281887,-3.5216857,,114
100041132274,50.7205917,-3.5041699,1 CHARMIAN COURT,
10013050946,50.7002096,-3.5260907,19 NORMAN COURT,
100040240830,50.7141242,-3.5339362,,37
100041046014,50.7280322,-3.521964,,119
100041132159,50.7206136,-3.5059557,THE MALTINGS,
100040237871,50.7347098,-3.5167954,,106
100040237903,50.7149421,-3.5387508,,31
100040241706,50.7341488,-3.4940752,,34
100040241730,50.7327926,-3.4953357,WOOLSERY HOUSE,
100041124460,50.7282112,-3.5144318,,9
100040237559,50.730533,-3.5177799,,29
100040238044,50.7302427,-3.4907909,,114
100040238084,50.7307407,-3.4912319,RENNES HOUSE,
100041045153,50.7238095,-3.5312489,212-219,
100041143992,50.7327169,-3.4935194,,5
10013046758,50.7131026,-3.5087181,,50
10013037223,50.7207926,-3.5039355,,8
10013043942,50.737598,-3.5132323,,20
100040238279,50.7212037,-3.4964542,,39
100040210748,50.7149777,-3.5550421,,48
100040232349,50.7271205,-3.5495215,,12
100040234719,50.7293133,-3.5126678,,41
100040236994,50.7320019,-3.5285686,,40
100040237678,50.7415327,-3.5017512,,23
100040237785,50.7339891,-3.5217178,,21
100040213111,50.712573,-3.5198484,,27
100040213130,50.714316,-3.5405293,,5
100040215534,50.7213189,-3.553637,,8
100040201960,50.7206984,-3.5516047,,24
100040204390,50.7085526,-3.5060223,,8
100041141557,50.7160584,-3.5418327,52A,
10013036934,50.7149932,-3.5128582,,45
10013036975,50.7209282,-3.5342434,,110
100040238662,50.7164469,-3.5460105,,50
100041046091,50.7216243,-3.5312343,18A,
100041046107,50.7203248,-3.5302003,,59
10013038147,50.7274697,-3.5285203,,16
10013038152,50.7274888,-3.5283839,,21
10013039396,50.7258087,-3.5256593,,181
10013039485,50.7224482,-3.5321821,,2
10013040539,50.720744,-3.5311825,TURNWORTH COURT,
10013040543,50.720744,-3.5311825,TURNWORTH COURT,
100040219771,50.7275359,-3.5248384,KING WILLIAM HOUSE,
100040222062,50.7265946,-3.5087121,,6
100041132082,50.7173156,-3.4973786,1 SALTERS COURT,
100041131745,50.7186249,-3.5329499,59B TEAZLE COURT,
100041142472,50.7274783,-3.5394874,MONTPELIER COURT,
100041142499,50.7274783,-3.5394874,MONTPELIER COURT,
10013036343,50.7220662,-3.535244,,7
10013036372,50.7300412,-3.5326849,,33
10013039105,50.7010935,-3.5314801,,63
10013041450,50.7316963,-3.5408444,TADDYFORDE LODGE,
10013045162,50.725362,-3.5198231,,2
10013045187,50.7161056,-3.5234333,,50
10013050329,50.726197,-3.5357191,55 RICHMOND COURT,
100040226802,50.7307919,-3.5193045,,20
100040229289,50.726857,-3.5175903,,7
100040231809,50.7412945,-3.5166822,,22
10013038546,50.7309949,-3.5140681,,104
10013038706,50.7251469,-3.5335221,,21
10013043673,50.7132182,-3.5220931,,
10013043685,50.7156118,-3.5483761,1 ST. PHILIPS COURT,
10013046519,50.7193914,-3.5197432,,25
10013046584,50.7190061,-3.522394,,2
10023116905,50.7205028,-3.5462212,,102
100040241898,50.7292102,-3.5067415,,26
100040242008,50.7372854,-3.5088998,7A,
